id,name,address,city,state,country,zip_code,county,latitude,longitude,description,phone,sunday_hours,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,rating,address_link,website,resource_type
6ab92efd-1afe-41f5-8d24-535e5df9fc5e,La Bahia Adult Day Care ,446 N. Jefferson,Goliad,TX,United States,77963,Goliad,28.6726,-97.388947,"Designed to address physical, mental, medical, and social needs. Licensed Nursing Care, supervised activities, breakfast, lunch, afternoon snack, and transportation if applicable.Designed to address physical, mental, medical, and social needs. Licensed Nursing Care, supervised activities, breakfast, lunch, afternoon snack, and transportation if applicable.",(361) 645- 8797,Closed,7:30 am - 5:30 pm,7:30 am - 5:30 pm,7:30 am - 5:30 pm,7:30 am - 5:30 pm,7:30 am - 5:30 pm,Closed,5,"https://www.google.com/maps/place/La+Bahia+Adult+Day+Care/@28.6726138,-97.3888487,15z/data=!4m2!3m1!1s0x0:0x7016c3848bb476d9?sa=X&ved=1t:2428&ictx=111",N/A,Adult Day Care
b24b7cce-d135-4cc3-87f3-d3fcd87d3062,Port Lavaca Clinic Associates,1200 N Virginia St,Port Lavaca,TX,US,77979,Calhoun,28.62415,-96.6341,"Port Lavaca Clinic Associates is the largest clinic in the area, has been in business for more than 58 years, and is a landmark within the community. We have our own in-house lab, but outsource radiology to the local hospital.   Port Lavaca is a smaller community on the Gulf Coast with about 12,000 population, and the nearest larger community (Victoria) is about 25 miles north. Corpus Christi is 80 miles west, and Houston 135 miles east.  Included is a link to Port Lavaca’s website for your convenience:",(361) 552-6721,Closed,8am-5pm,8am-5pm,8am-5pm,8am-5pm,8am-5pm,8am-12pm,4.2/5,https://portlavacaclinic.com/?page_id=1464,https://portlavacaclinic.com/?page_id=1464,Primary Care
e94dade2-2905-4f1c-99cf-55176f40c3b0,Revive Healthcare,N/A,Nationwide,Nationwide,US,Nationwide,Nationwide,0,0,"ReviveHealth provides you the care you want, the medications you need, and supports your well-being with a simple, convenient, and affordable plan that is right for anyone.  This program provides:  - Virtual basic health care - Free generic medications (over 425 included in membership)  Services include:  - 24/7 virtual urgent care - Virtual primary care - Virtual pediatric care - Virtual mental health care - Virtual physical therapy - Virtual financial wellness - Pharmacy care & prescriptions - Wellness & health promotion  The membership starts at $28.50 per month for an individual. They offer other plans for people to choose from to meet additional health needs and cover more family members.",888-220-6650,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,N/A,https://revive.health/,https://revive.health/,Virtual Healthcare
81682f93-eccf-4e91-8edd-e1519a3dc4e2,Regency Integrated Health Services,524 Village Road,Port Lavaca,TX,US,77979,Calhoun,28.63651,-96.63199,Regency Integrated Health Services provides comprehensive rehabilitative care and nursing care to our short-term residents with conditions limiting their mobility. Our goal is to help residents maximize their mobility and regain their independence.  We provide:  - Residential care - Skilled nursing and medical care - Physical therapy - Occupational therapy - Speech therapy - IV therapy - Wound care - Alzheimer's and dementia care  Regency Integrated Health Services accepts Medicare and Medicaid.,361-552-3741,Closed,8am-5pm,8am-5pm,8am-5pm,8am-5pm,8am-5pm,Closed,N/A,https://www.regencyhealthcare.com/rehabilitation,https://www.regencyhealthcare.com/rehabilitation,Short-Term Inpatient Rehabilitation
d63be48e-978c-49b2-abcf-3ba93207174d,Texas Health and Human Services Commission (HHSC),468 TX-35,Port Lavaca,TX,US,77979,Calhoun,28.622681,-96.63723,"Texas Health and Human Services Commission (HHSC) is the state governmental agency responsible for bringing comprehensive public health services to the citizens of Texas. Personal Care Services (PCS) is a Medicaid benefit that provides assistance with activities of daily living (ADLs), instrumental activities of daily living (IADLs), and health-related functions to help clients with physical, cognitive, or behavioral functional limitations related to a disability, physical or mental illness, or chronic condition.  This program provides:  - Assistance with daily living tasks  Examples of Activities of Daily Living (ADLs):  - Bathing - Eating - Assisting with toileting - Dressing - Assisting with walking  Examples of Instrumental Activities of Daily Living (IADLs):  - Laundry - Meal preparation - Light housework  For more information, or for questions about the PCS benefit, contact the toll-free PCS Client Line at 888-276-0702.",888-276-0702,Closed,8am-5pm,8am-5pm,8am-5pm,8am-5pm,8am-5pm,Closed,N/A,https://www.hhs.texas.gov/services/health/medicaid-chip/medicaid-chip-members/texas-health-steps/personal-care-services,https://www.hhs.texas.gov/services/health/medicaid-chip/medicaid-chip-members/texas-health-steps/personal-care-services,Personal Care Services
2ebbc80b-4e84-414b-8107-e62daf6e3e31,Community Attendant Services (CAS),436 South Highway 35,Port Lavaca,TX,US,77979,Calhoun,28.622681,-96.63723,"Texas Health and Human Services Commission (HHSC) offers Community Attendant Services to eligible adults and children whose health problems cause them to be functionally limited in performing activities of daily living according to a practitioner's statement of medical need. CAS is a non-technical, medically related personal care service that are provided by an attendant.  This program provides:  - In-home care",888-337-6377,Closed,8am-5pm,8am-5pm,8am-5pm,8am-5pm,8am-5pm,Closed,N/A,https://www.hhs.texas.gov/providers/long-term-care-providers/community-attendant-services-cas,https://www.hhs.texas.gov/providers/long-term-care-providers/community-attendant-services-cas,In Home Care
17c42ebe-56cb-4ceb-8448-6111f308d8eb,Harbor Advocacy Center,"215 West Railroad Street, Port Lavaca, TX 77979",Port Lavaca,TX,US,77979,Calhoun,28.6150189,-96.6282841,"Harbor Advocacy Center offers various services for victims of sexual assault, whether they are an adult or a child. Our services include:  • 24-hour Crisis Hotline answered by trained staff and volunteers • Medical, legal and law accompaniments 24 hours a day • Counseling • Assistance with Crime Victim Compensation • Transportation to the hospital, court and/or police department or sheriff's department • Crisis Intervention • Support and information for family members and friends of victim  In addition, our center is also able to provide assistance on behalf of a child or adult survivors of sexual violence with third parties, such as schools, employers, law enforcement agencies, etc. There is no appointment necessary for immediate face to face crisis intervention and advocacy services during normal business hours. If you feel you are in immediate need of help, please don't hesitate to call our 24 hour crisis hotline at 361-552-HELP(4357).",361-552-1982,Closed,8am-5pm,8am-5pm,8am-5pm,8am-5pm,8am-5pm,Closed,N/A,http://harboradvocacycenter.org/,http://harboradvocacycenter.org/,Sexual Assault Services
4644d6ce-f3a6-4f69-a87a-3dd0f2ae8167,City Drug Store Pharmacy ,602 US Hwy 77A S. ,Yoakum ,TX,United States of America,77995,DeWitt ,29.29744,-97.15997,"This pharmacy provides both prescription and over the counter medications as well as cards in the city of Yoakum, TX. ",(361) - 293 - 3351,Closed ,8:30 AM - 5:30 PM,8:30 AM - 5:30 PM,8:30 AM - 5:30 PM,8:30 AM - 5:30 PM,8:30 AM - 5:30 PM,Closed ,4,https://maps.app.goo.gl/NJrqBfhwm98dfe7y7 ,https://www.citydrugyoakum.com/,Pharmacy 
15d105aa-7265-42e1-a7fb-3893db446a96,Yoakum Discount Pharmacy ,210 Nelson St. Suite E,Yoakum ,TX,United States of America,77995,DeWitt,29.29312,-97.15143,"This independently owned pharmacy provides prescription medications as well as immunizations and a delivery service in the city of Yoakum, TX. ",(361) - 741 - 7455,Closed ,8:30 AM - 5:30 PM,8:30 AM - 5:30 PM,8:30 AM - 5:30 PM,8:30 AM - 5:30 PM,8:30 AM - 5:30 PM,Closed ,4.8,https://maps.app.goo.gl/CRLNJsqJz48Q2nLY9,https://www.mygnp.com/pharmacies/yoakum-discount-pharmacy-yoakum-tx-77995/,Pharmacy 
2854fabc-7e67-494e-85d7-93dc075a18bc,Yoakum Community Hospital ,1200 Carl Ramert Dr. ,Yoakum ,TX,United States of America,77995,DeWitt,29.30758,-97.12952,"This hospital provides wound care, cardiology, swing bed, surgery, nephrology, orthopedic, new horizons, outpatient clinic, rehabilitation, med/surg, emergency, radiology, laboratory, and respiratory services in Yoakum, TX.",(361) - 293 - 2321,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,3.9,https://maps.app.goo.gl/P6bumSoXBLL2daTs9,https://www.yoakumhospital.org/,Hospital 
648dda53-7ccd-45df-bc36-c23831c8931a,Eyecare of Cuero ,510 N Esplanade St. ,Cuero,TX,United States of America,77954,DeWitt,29.09483,-97.2898,"Eyecare of Cuero is a center with optometrists who examine, diagnose, and treat abnormalities of the eyes. ",(361) - 275 - 5743,Closed ,7:30 AM - 5:00 PM,7:30 AM - 5:00 PM,7:30 AM - 5:00 PM,7:30 AM - 5:00 PM,7:30 AM - 12:00 PM,Closed ,5,https://maps.app.goo.gl/13xxUtvn5fXiwfga6,https://eyedoctor.io/optician/family-eyecare-of-cuero-pllc-cuero-tx/#google_vignette,Eyecare 
5d065092-8db8-4a5d-8095-ccdabb8e219c,Kraege Drug Store,113 E Main St. ,Yorktown ,TX,United States of America,78164,DeWitt,28.98143,-97.50229,"This pharmacy provides refills and transfers of prescriptions as well as health screenings, consult services, and education classes.",(361) - 564 - 2216,Closed,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,Closed ,4.1,https://maps.app.goo.gl/hxB78TmUpsrmDMG97,https://www.mygnp.com/pharmacies/kraege-drug-store-yorktown-tx-78164-2030/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=4534055,Pharmacy 
3058e8b5-de9e-4c61-befa-c64a0ce69c0d,Cuero Regional Hospital ,2550 N Esplanade St. ,Cuero ,TX,United States of America ,77954,DeWitt,29.11293,-97.28303,"Cuero Regional Hospital provides services such as emergency services, inpatient care, surgery, outpatient specialty care, radiology, MRIs, nuclear medicine, childbirth center, sleep study center, physical therapy, home health services, wellness center, and contains 5 family medicine clinics. ",(361) - 275 - 6191,Open 24 hours,Open 24 hours,Open 24 hours ,Open 24 hours,Open 24 hours ,Open 24 hours,Open 24 hours,3.3,https://maps.app.goo.gl/KUy16ej8kkoQhhct8,https://www.cueroregionalhospital.org/,Hospital 
f07d6873-7a93-4b30-85ba-3eeda2dab336,"John White, M.D.",2550 N Esplanade St. ,Cuero,TX,United States of America,77954,DeWitt,29.11293,-97.28303,Dr. White is a Urologist at Cuero Regional Hospital ,(830) - 484 - 4625,Open 24 hours - Call for appointment ,Open 24 hours - Call for appointment,Open 24 hours - Call for appointment,Open 24 hours - Call for appointment ,Open 24 hours - Call for appointment ,Open 24 hours - Call for appointment,Open 24 hours - Call for appointment ,N/A,https://maps.app.goo.gl/KUy16ej8kkoQhhct8,https://www.cueroregionalhospital.org/provider-directory/providers/dr-john-white/,Urology 
0f1d8af6-14af-4a3c-ba1a-f7b83dda89ae,"Robert Ryan III, M.D.",2550 N Esplanade St. ,Cuero,TX,United States of America ,77954,DeWitt,29.11293,-97.28303,Dr. Ryan III is a Urologist at Cuero Regional Hospital.,(830) - 379 - 8491,Open 24 hours - Call for appointment ,Open 24 hours - Call for appointment,Open 24 hours - Call for appointment,Open 24 hours - Call for appointment ,Open 24 hours - Call for appointment ,Open 24 hours - Call for appointment,Open 24 hours - Call for appointment ,3.3,https://maps.app.goo.gl/KUy16ej8kkoQhhct8,https://www.cueroregionalhospital.org/provider-directory/providers/robert-t-ryan-iii-md/,Urology 
0fc6c445-ca4d-48ff-a022-401cd6b46ebf,Cuero Police Department,201 E. Main St. ,Cuero ,TX,United States of America,77954,DeWitt,29.08989,-97.2897,"This is the police department in DeWitt, TX. ",(361) - 275 - 3552,Closed ,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,Closed ,N/A,https://maps.app.goo.gl/dcA8XEfzLsGMZhSC6,https://www.cityofcuero.com/112/Police-Department,Criminal Justice 
